battery_power,blue,clock_speed,dual_sim,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,touch_screen,wifi,price_range,combined_g,screen_size,pixel_density
1008,False,2.5,False,3.0,36.0,1.0,109.0,1.0,14.0,1083.0,6,False,False,1,2,7.2,225958.3
1569,False,0.5,True,3.0,33.0,0.2,147.0,1.0,13.0,3538.0,15,False,True,3,3,18.0,26815.0
1596,False,2.9,True,7.0,7.0,0.7,149.0,2.0,9.0,2493.0,13,True,True,2,3,18.4,10929.9
1807,True,0.5,True,2.0,61.0,0.1,134.0,6.0,6.0,3726.0,15,False,False,3,4,9.4,363033.2
1660,False,2.8,True,4.0,7.0,0.8,184.0,1.0,6.0,1531.0,7,False,False,1,2,12.0,7378.3
1861,True,0.9,False,4.0,55.0,0.5,148.0,7.0,8.0,601.0,4,False,False,1,4,8.6,370598.4
648,False,1.9,True,4.0,8.0,1.0,91.0,5.0,19.0,2991.0,4,False,True,2,2,10.6,154296.5
1379,False,0.5,True,1.0,19.0,0.3,134.0,8.0,17.0,3912.0,19,True,True,3,2,11.2,23185.4
1910,True,1.7,False,0.0,34.0,0.6,115.0,2.0,0.0,309.0,10,False,True,0,2,8.9,142105.6
1807,False,2.0,True,0.0,13.0,0.5,155.0,8.0,0.0,323.0,3,True,True,0,4,9.5,99450.5
1923,False,0.5,True,7.0,46.0,0.5,191.0,1.0,10.0,1489.0,3,True,True,1,3,13.5,99937.3
1345,True,3.0,False,7.0,38.0,0.1,162.0,3.0,11.0,1322.0,15,False,False,1,4,9.2,81530.4
904,False,1.6,True,5.0,14.0,0.2,102.0,8.0,9.0,1846.0,3,False,True,1,4,7.0,6080.0
1239,False,1.2,True,5.0,52.0,0.9,122.0,2.0,10.0,417.0,6,False,True,0,4,8.0,48748.8
1330,False,0.9,False,6.0,52.0,0.8,84.0,4.0,12.0,3269.0,8,True,False,3,4,19.9,30273.8
516,True,0.7,True,1.0,30.0,0.9,138.0,1.0,12.0,3731.0,15,False,False,2,2,21.4,4109.7
672,True,0.5,True,0.0,54.0,0.9,95.0,4.0,11.0,667.0,14,False,False,0,2,18.8,35141.2
892,True,0.5,False,0.0,47.0,0.4,94.0,1.0,18.0,1241.0,9,False,True,1,4,12.4,94129.8
1778,False,0.5,False,0.0,23.0,0.5,101.0,6.0,11.0,3941.0,13,False,False,3,4,19.9,74646.2
1130,True,2.5,False,4.0,58.0,0.1,132.0,5.0,14.0,1018.0,16,False,False,0,4,17.0,6527.5
1359,False,0.6,False,4.0,59.0,0.3,86.0,2.0,6.0,3142.0,17,True,True,3,2,19.2,167613.8
1866,True,2.5,True,3.0,47.0,0.8,89.0,5.0,9.0,1444.0,20,False,False,1,4,8.1,78760.0
1597,False,2.3,False,11.0,34.0,0.4,89.0,1.0,14.0,934.0,9,True,False,0,2,18.9,5644.9
1046,True,2.8,True,0.0,58.0,0.2,100.0,8.0,0.0,3863.0,9,True,True,3,4,20.8,12950.0
1035,False,0.6,True,2.0,44.0,0.5,99.0,3.0,3.0,3506.0,12,True,False,3,4,14.9,31044.3
1175,True,1.3,False,2.0,19.0,0.3,164.0,7.0,9.0,1944.0,9,True,False,1,3,9.8,124179.8
1261,True,0.5,True,0.0,11.0,0.2,90.0,4.0,0.0,348.0,14,False,True,0,4,16.6,82233.6
1068,False,0.7,True,9.0,51.0,0.5,124.0,4.0,15.0,550.0,6,True,False,0,3,14.4,186357.6
1713,False,3.0,True,5.0,20.0,0.9,104.0,7.0,17.0,971.0,10,False,False,0,4,14.9,14156.4
1688,False,2.5,False,0.0,21.0,0.2,170.0,7.0,0.0,3984.0,8,True,True,3,4,22.0,25527.3
1413,True,0.5,True,4.0,45.0,0.4,104.0,5.0,6.0,2973.0,15,False,True,3,4,18.8,206718.4
559,True,0.5,False,10.0,11.0,0.4,82.0,5.0,14.0,2019.0,16,True,True,1,3,10.8,41226.2
1483,True,2.6,True,13.0,19.0,0.6,146.0,7.0,19.0,1587.0,19,False,False,1,2,9.8,57170.6
860,True,1.6,True,13.0,48.0,0.5,187.0,7.0,18.0,1870.0,18,False,False,1,3,17.1,28661.1
1090,False,1.3,True,5.0,27.0,0.1,91.0,4.0,16.0,1352.0,11,True,False,1,2,5.1,613447.1
686,True,0.5,False,11.0,3.0,0.3,91.0,6.0,15.0,570.0,19,True,False,0,2,9.2,167796.5
818,False,1.3,False,14.0,43.0,0.9,177.0,6.0,15.0,546.0,7,True,True,0,3,13.4,4224.6
1456,False,1.6,True,5.0,49.0,0.2,193.0,3.0,20.0,3624.0,16,True,False,3,3,16.3,112496.6
774,False,0.5,True,2.0,10.0,0.5,188.0,2.0,9.0,2944.0,2,True,True,2,4,10.0,256188.0
1068,False,0.5,True,0.0,19.0,0.9,197.0,8.0,9.0,1209.0,12,True,False,0,4,22.5,12522.2
1373,True,1.9,True,1.0,29.0,0.9,141.0,6.0,12.0,2752.0,7,True,True,3,4,15.1,108911.3
1777,True,3.0,False,3.0,20.0,0.6,188.0,6.0,5.0,3868.0,7,True,True,3,2,5.1,61720.8
594,False,0.8,False,2.0,28.0,0.1,132.0,5.0,3.0,3087.0,4,True,True,2,4,16.5,77387.5
1524,False,2.6,True,5.0,57.0,0.5,124.0,2.0,12.0,947.0,16,True,True,0,2,11.7,34138.0
511,True,0.6,True,12.0,50.0,0.1,175.0,3.0,16.0,1484.0,8,False,False,0,3,11.4,7638.6
1402,True,0.6,True,3.0,46.0,0.3,87.0,7.0,12.0,347.0,12,False,True,0,3,17.0,112360.4
965,True,0.5,False,15.0,53.0,1.0,131.0,8.0,19.0,3227.0,8,False,False,2,3,13.4,14473.2
1270,True,2.3,False,0.0,58.0,0.5,104.0,5.0,1.0,3299.0,16,False,True,3,2,13.6,190778.8
919,False,0.5,True,11.0,13.0,0.3,159.0,1.0,15.0,1028.0,17,False,False,0,3,8.9,17612.4
1963,True,1.0,False,16.0,34.0,0.1,157.0,2.0,17.0,714.0,2,False,True,1,4,18.1,113788.3
1977,False,1.3,True,2.0,31.0,0.4,173.0,8.0,6.0,2641.0,7,False,False,3,2,8.2,189343.9
1881,False,2.2,False,4.0,51.0,0.3,158.0,5.0,7.0,1229.0,14,False,False,1,3,12.0,61731.8
683,False,0.7,False,5.0,19.0,0.9,173.0,4.0,17.0,2622.0,5,False,True,2,2,16.3,116177.3
772,False,2.6,True,7.0,6.0,0.1,100.0,2.0,10.0,929.0,18,True,True,0,2,14.3,76224.5
536,True,1.4,False,0.0,53.0,0.7,135.0,3.0,0.0,1211.0,7,False,True,0,4,18.0,21424.2
1694,False,1.8,False,0.0,53.0,1.0,186.0,6.0,0.0,1653.0,6,False,False,2,3,8.6,167715.3
1633,False,1.7,True,3.0,33.0,0.9,111.0,2.0,19.0,511.0,7,True,False,0,4,9.0,14697.3
1371,False,0.5,False,4.0,52.0,0.5,167.0,4.0,19.0,3034.0,8,False,False,2,2,14.3,21837.3
551,True,2.8,False,0.0,54.0,0.1,172.0,7.0,15.0,1414.0,19,False,True,0,4,6.1,53082.6
1221,False,0.5,False,1.0,28.0,0.5,139.0,1.0,7.0,2438.0,10,True,True,3,4,17.0,220265.9
1000,True,0.5,False,12.0,63.0,0.7,179.0,8.0,18.0,3744.0,7,False,True,3,2,11.0,246059.7
1986,False,2.7,True,3.0,64.0,0.2,162.0,4.0,20.0,1377.0,15,True,True,1,4,5.8,61848.3
1119,False,0.5,True,0.0,23.0,0.4,164.0,4.0,1.0,3520.0,7,False,False,3,4,8.1,92742.6
1699,False,0.5,True,1.0,59.0,0.5,97.0,4.0,3.0,3796.0,12,True,True,3,2,19.7,41821.7
1099,False,0.5,False,13.0,61.0,0.3,146.0,3.0,20.0,1699.0,3,True,True,1,4,19.7,21864.4
1576,False,2.6,False,7.0,58.0,0.2,90.0,3.0,16.0,336.0,13,True,True,0,3,16.1,15677.0
950,True,0.5,False,9.0,55.0,0.1,156.0,5.0,10.0,1095.0,13,True,False,0,2,18.4,35461.0
1081,True,2.5,True,13.0,49.0,1.0,99.0,3.0,17.0,325.0,6,False,True,0,2,9.1,16197.4
606,False,2.5,False,1.0,53.0,0.2,146.0,4.0,2.0,1223.0,7,False,False,0,4,22.5,23808.0
502,False,1.5,True,7.0,37.0,0.2,199.0,2.0,12.0,1649.0,14,True,False,1,2,6.1,209188.5
957,True,0.7,False,0.0,4.0,0.1,160.0,2.0,0.0,1898.0,3,True,False,1,4,12.6,5072.7
1658,True,1.4,True,0.0,38.0,0.3,159.0,5.0,0.0,2609.0,19,False,False,2,4,16.3,2312.2
1681,True,2.5,True,6.0,18.0,0.3,167.0,1.0,7.0,2265.0,20,True,True,2,3,5.8,147284.5
1983,True,0.5,True,3.0,43.0,1.0,87.0,6.0,10.0,2775.0,3,True,True,2,2,9.8,24073.9
1753,False,1.2,False,8.0,12.0,0.9,113.0,7.0,17.0,1445.0,12,True,True,1,4,23.3,26492.1
1632,True,1.4,False,0.0,41.0,0.1,132.0,4.0,1.0,2614.0,15,False,False,2,3,6.4,179037.2
1949,True,1.4,False,7.0,57.0,0.3,145.0,7.0,11.0,356.0,19,False,False,0,2,5.8,193151.4
1696,False,1.7,False,1.0,13.0,0.9,97.0,3.0,2.0,523.0,4,True,True,0,2,5.0,27637.6
688,False,2.5,True,0.0,57.0,0.8,131.0,7.0,3.0,3745.0,4,True,False,3,2,17.0,49215.5
1104,False,1.7,False,1.0,60.0,0.4,199.0,2.0,13.0,1229.0,3,True,True,0,4,6.0,153781.5
1122,False,2.8,False,0.0,28.0,0.6,184.0,3.0,4.0,1402.0,3,True,False,1,2,17.2,180093.8
504,True,0.5,True,2.0,46.0,0.9,172.0,5.0,14.0,2085.0,8,False,False,1,4,13.9,36158.3
1154,False,0.5,False,12.0,14.0,0.7,156.0,7.0,14.0,587.0,4,True,True,0,4,8.5,53182.5
1727,False,2.1,False,2.0,63.0,0.6,85.0,7.0,8.0,2457.0,7,False,True,3,4,23.0,126708.5
1674,False,2.8,True,0.0,52.0,0.2,89.0,3.0,7.0,2030.0,6,False,False,2,4,7.0,337338.3
1948,False,2.8,True,5.0,18.0,0.2,135.0,2.0,14.0,816.0,3,False,False,0,4,16.1,16917.2
1218,True,2.8,True,3.0,39.0,0.8,150.0,7.0,14.0,1667.0,12,False,False,1,2,10.0,195901.2
531,False,1.1,False,10.0,63.0,0.7,189.0,7.0,14.0,2958.0,19,True,False,2,2,17.0,16231.5
1057,False,2.1,False,4.0,5.0,0.5,154.0,5.0,13.0,3705.0,13,False,False,3,3,7.2,60955.6
576,False,1.2,False,1.0,30.0,0.8,162.0,8.0,5.0,2800.0,16,True,True,2,2,12.5,60509.7
1960,True,2.1,False,1.0,7.0,0.2,165.0,7.0,9.0,3773.0,6,True,True,3,2,14.2,53608.2
673,True,1.7,True,3.0,22.0,0.1,88.0,1.0,5.0,2050.0,17,True,False,1,4,7.3,88530.4
718,False,0.7,True,0.0,21.0,0.8,88.0,1.0,7.0,1754.0,9,False,True,1,4,20.2,21284.2
864,False,1.7,False,3.0,35.0,0.3,103.0,3.0,7.0,1904.0,13,True,True,1,4,14.4,83105.2
547,False,1.9,True,1.0,37.0,0.4,154.0,5.0,4.0,2705.0,10,True,False,1,3,17.3,11601.8
623,True,0.9,False,1.0,3.0,0.1,102.0,8.0,7.0,3537.0,3,False,True,3,4,20.6,151212.1
1793,False,0.7,True,11.0,27.0,0.4,154.0,5.0,13.0,1370.0,19,False,True,1,3,16.3,25956.6
1720,True,0.7,True,0.0,19.0,0.1,137.0,2.0,3.0,1222.0,7,False,False,1,2,13.2,20016.2
812,False,0.5,True,1.0,64.0,1.0,106.0,4.0,7.0,3102.0,2,False,False,2,2,6.0,7635.8
980,True,0.5,False,0.0,33.0,0.9,160.0,6.0,0.0,2268.0,4,True,False,2,4,8.6,206054.0
643,False,1.0,False,9.0,18.0,0.2,187.0,8.0,12.0,2648.0,18,True,True,1,4,8.6,55455.6
1925,False,3.0,True,0.0,16.0,0.8,175.0,8.0,11.0,2173.0,19,True,False,2,4,7.6,140594.9
1408,True,2.5,False,3.0,32.0,0.1,151.0,4.0,6.0,3162.0,3,False,False,3,3,26.2,32795.8
1522,True,0.7,True,4.0,28.0,0.2,124.0,1.0,5.0,1368.0,17,False,True,1,3,14.9,76096.1
587,True,2.5,False,16.0,51.0,0.6,111.0,1.0,17.0,2746.0,7,False,True,2,4,10.8,30748.5
1959,False,0.5,True,5.0,18.0,0.7,191.0,6.0,20.0,619.0,8,True,True,0,3,8.1,8466.0
1872,False,0.5,True,3.0,17.0,0.7,89.0,6.0,6.0,724.0,9,False,True,1,3,17.3,178640.6
1043,True,0.5,False,7.0,42.0,0.1,111.0,3.0,8.0,912.0,6,True,False,0,2,18.4,63272.6
1809,False,0.5,False,6.0,23.0,0.7,123.0,6.0,19.0,2784.0,20,True,True,3,3,13.4,53672.6
1703,True,0.5,False,5.0,23.0,0.2,92.0,6.0,7.0,793.0,17,True,False,0,4,7.6,9186.1
1095,True,0.5,False,4.0,45.0,0.5,197.0,1.0,5.0,560.0,10,True,False,0,3,9.1,24528.9
1414,False,2.6,False,1.0,27.0,0.6,137.0,4.0,20.0,312.0,8,False,True,0,2,5.4,232862.2
1659,True,2.5,False,2.0,41.0,0.1,88.0,7.0,18.0,545.0,9,True,True,0,2,12.0,99358.8
1540,False,0.7,True,1.0,60.0,0.8,197.0,7.0,12.0,1591.0,2,False,True,1,3,19.0,30457.3
1342,False,1.0,False,0.0,31.0,0.6,86.0,7.0,1.0,2746.0,10,True,False,3,4,15.8,102737.8
1189,True,2.3,False,13.0,8.0,0.5,198.0,3.0,14.0,893.0,13,True,False,0,3,10.8,32706.3
518,True,2.4,False,0.0,62.0,0.6,128.0,6.0,0.0,2514.0,7,True,True,1,4,20.0,17359.5
1449,False,0.8,True,3.0,10.0,0.2,144.0,1.0,12.0,1032.0,8,True,True,1,4,10.0,285839.4
516,False,1.1,True,0.0,39.0,0.4,91.0,5.0,7.0,819.0,10,True,True,0,4,8.0,149731.9
1569,False,0.8,True,8.0,59.0,0.9,111.0,3.0,16.0,3672.0,15,False,True,3,3,15.1,115494.2
1312,True,0.8,True,0.0,24.0,0.9,156.0,6.0,0.0,3833.0,17,True,False,3,2,19.1,10783.5
1893,True,0.5,True,1.0,23.0,0.1,179.0,8.0,3.0,1482.0,17,True,False,2,2,16.6,103776.9
1076,False,2.5,False,3.0,14.0,0.2,105.0,5.0,4.0,2043.0,14,False,False,1,2,8.6,82383.7
530,True,2.6,False,1.0,40.0,0.9,118.0,6.0,2.0,1229.0,2,True,False,0,2,19.4,45959.8
1044,True,2.8,True,7.0,33.0,0.6,129.0,4.0,13.0,1816.0,15,False,True,1,3,23.3,2274.8
1330,False,1.1,False,11.0,37.0,0.7,126.0,7.0,20.0,2166.0,4,False,False,2,3,10.0,180561.1
1836,False,1.1,True,0.0,14.0,0.7,104.0,5.0,1.0,2469.0,7,True,True,2,3,19.0,9443.4
1741,True,0.5,False,1.0,55.0,0.1,140.0,5.0,3.0,2575.0,7,True,True,2,4,16.4,33100.3
1869,False,2.6,False,0.0,30.0,0.4,152.0,1.0,13.0,1375.0,19,False,False,1,4,15.3,9311.2
1331,False,0.5,False,8.0,55.0,0.9,146.0,3.0,15.0,1732.0,11,False,True,1,3,6.3,282384.4
1655,True,0.5,True,6.0,4.0,0.1,105.0,3.0,12.0,673.0,12,False,False,0,4,10.4,81139.2
605,False,1.5,False,9.0,18.0,0.9,162.0,2.0,14.0,2301.0,8,False,False,1,4,17.5,12332.8
1245,True,0.6,False,2.0,30.0,0.7,105.0,5.0,3.0,2676.0,7,False,False,2,3,18.8,25171.3
1709,True,0.8,False,8.0,58.0,0.8,136.0,2.0,10.0,1781.0,17,False,False,2,4,18.2,67865.5
846,True,2.6,False,0.0,58.0,0.1,123.0,4.0,15.0,2248.0,13,False,False,2,4,17.9,126291.6
1403,True,2.5,True,3.0,62.0,0.9,90.0,4.0,13.0,921.0,18,False,False,0,3,19.1,18439.3
688,True,1.5,False,0.0,2.0,1.0,89.0,3.0,2.0,391.0,8,True,True,0,3,5.4,43610.9
775,True,2.5,True,1.0,10.0,0.1,185.0,7.0,14.0,1719.0,18,True,True,1,4,19.2,35959.4
1154,False,2.0,False,6.0,35.0,0.8,159.0,5.0,16.0,3262.0,16,False,False,3,4,21.9,83674.9
1375,False,0.5,True,2.0,35.0,0.1,194.0,2.0,3.0,1947.0,15,True,True,1,4,19.8,8850.7
1827,True,0.8,False,4.0,61.0,0.9,130.0,7.0,9.0,2693.0,7,True,True,3,2,8.5,52504.9
1697,False,0.5,False,0.0,60.0,0.1,90.0,4.0,0.0,441.0,11,True,False,0,4,15.0,6136.5
741,False,1.5,False,1.0,14.0,0.3,178.0,5.0,13.0,1886.0,9,True,True,0,3,22.0,9018.0
1672,True,0.5,True,13.0,32.0,0.7,174.0,1.0,20.0,1267.0,20,True,False,1,4,17.5,138787.2
514,True,0.7,False,4.0,57.0,0.1,186.0,3.0,7.0,687.0,20,True,True,0,3,6.0,36960.0
1375,True,1.3,True,2.0,12.0,0.1,105.0,1.0,13.0,2890.0,12,False,False,3,2,17.0,89113.3
989,True,1.8,True,4.0,55.0,0.7,124.0,1.0,12.0,1737.0,10,False,True,1,4,9.4,5231.3
1510,True,2.5,True,11.0,47.0,0.7,138.0,2.0,13.0,887.0,5,False,False,0,2,19.0,7266.3
1266,False,2.6,False,1.0,18.0,0.4,86.0,7.0,2.0,398.0,3,True,True,0,3,17.9,105769.0
1396,False,2.4,True,0.0,46.0,0.1,138.0,7.0,1.0,2389.0,15,False,True,2,2,7.6,211089.1
808,False,2.3,False,3.0,45.0,0.8,161.0,1.0,9.0,3431.0,13,True,True,3,2,16.2,42989.1
1542,False,2.3,False,1.0,43.0,0.8,182.0,2.0,11.0,3601.0,16,False,False,3,2,14.6,22892.9
745,True,0.6,True,5.0,35.0,0.8,102.0,8.0,10.0,2459.0,16,True,False,1,3,14.0,9777.3
1735,True,1.9,True,0.0,59.0,0.7,148.0,6.0,0.0,3230.0,9,True,False,3,4,6.1,19000.3
586,False,0.5,True,1.0,57.0,0.3,188.0,2.0,5.0,3646.0,11,True,True,3,3,15.5,109865.4
1341,True,2.1,True,0.0,36.0,0.4,107.0,8.0,1.0,2200.0,15,True,False,1,2,22.8,11908.0
781,True,1.3,True,1.0,64.0,0.2,88.0,2.0,7.0,3862.0,9,False,False,3,2,19.7,11338.9
501,True,0.5,True,14.0,22.0,0.5,174.0,6.0,20.0,3077.0,17,False,False,2,2,17.3,22601.4
1224,True,1.8,True,2.0,44.0,0.2,139.0,2.0,9.0,621.0,14,True,True,0,4,11.7,37692.1
1970,False,1.6,True,11.0,58.0,0.3,80.0,8.0,19.0,2372.0,2,True,False,2,4,18.4,31349.3
618,True,2.2,True,0.0,63.0,0.9,138.0,2.0,1.0,2574.0,5,True,False,2,4,14.3,106237.3
1537,False,2.9,False,11.0,46.0,0.8,158.0,4.0,17.0,2857.0,2,True,True,3,4,22.0,40692.3
1018,False,2.2,False,8.0,16.0,0.6,153.0,8.0,10.0,3143.0,20,True,False,3,2,20.8,68343.1
1545,False,1.3,True,15.0,35.0,0.1,173.0,5.0,20.0,3197.0,6,False,True,3,4,16.6,9366.3
1871,False,2.1,False,4.0,41.0,0.4,144.0,8.0,5.0,2727.0,11,False,False,3,4,17.0,31802.9
1729,True,2.1,True,1.0,12.0,0.9,186.0,1.0,6.0,1519.0,5,False,True,1,3,9.8,55414.1
680,True,2.1,True,9.0,9.0,0.1,131.0,3.0,11.0,2438.0,17,False,False,2,4,14.1,151914.9
1106,True,1.9,False,4.0,54.0,0.7,107.0,3.0,9.0,2674.0,9,False,True,2,3,9.5,78333.5
635,True,0.6,True,1.0,50.0,0.3,97.0,5.0,13.0,2107.0,12,False,False,1,4,17.7,10784.0
618,False,0.6,False,8.0,16.0,0.2,143.0,1.0,14.0,2262.0,4,True,False,2,2,21.9,80831.5
1671,False,0.5,True,13.0,5.0,0.9,179.0,8.0,18.0,815.0,10,True,True,0,3,17.1,29396.1
1562,True,1.2,True,0.0,52.0,0.1,105.0,7.0,9.0,2829.0,3,True,True,2,4,16.4,21307.3
1975,True,1.9,True,2.0,31.0,0.9,151.0,1.0,17.0,3022.0,19,False,True,3,2,13.9,89598.9
831,True,0.7,False,2.0,62.0,0.7,134.0,8.0,9.0,2573.0,18,False,True,2,4,20.0,110409.0
1524,True,1.8,True,0.0,10.0,0.6,174.0,4.0,1.0,2678.0,13,False,True,2,3,16.8,5041.7
1528,True,1.8,True,3.0,55.0,0.8,129.0,5.0,6.0,1282.0,11,True,True,1,4,14.2,56334.4
1447,True,2.5,True,2.0,9.0,0.2,155.0,8.0,16.0,568.0,8,False,False,0,2,16.3,65787.4
1344,False,1.5,False,1.0,14.0,0.5,190.0,1.0,3.0,2074.0,5,True,False,1,3,8.1,28761.0
564,False,3.0,True,1.0,8.0,0.7,130.0,2.0,3.0,2227.0,14,False,True,1,3,9.2,161050.1
921,False,0.6,True,1.0,60.0,0.1,83.0,2.0,3.0,1080.0,6,False,True,0,2,10.0,148831.9
1413,True,1.7,False,2.0,10.0,0.2,200.0,6.0,6.0,2867.0,15,True,False,2,2,6.4,78794.4
831,False,2.4,False,10.0,55.0,0.5,86.0,6.0,12.0,1075.0,3,True,False,0,3,16.3,13074.1
802,False,0.5,True,3.0,43.0,0.6,153.0,5.0,6.0,3063.0,4,True,False,2,2,21.4,18075.6
1923,False,1.3,False,3.0,24.0,1.0,86.0,4.0,4.0,2479.0,15,True,False,2,3,9.2,120080.0
1193,True,3.0,False,10.0,56.0,0.4,196.0,3.0,17.0,2394.0,14,True,False,2,3,22.0,26469.8
904,True,1.2,True,10.0,31.0,0.8,112.0,3.0,11.0,2814.0,19,False,False,2,4,13.3,50090.1
1285,False,2.4,False,1.0,51.0,1.0,140.0,7.0,2.0,2094.0,10,False,False,1,4,8.0,29687.5
1635,False,2.6,True,0.0,2.0,0.6,182.0,4.0,0.0,2315.0,2,True,False,2,4,10.0,170589.9
1923,False,1.0,True,5.0,14.0,0.9,154.0,4.0,6.0,2519.0,16,False,True,2,4,13.0,605.8
1851,True,1.9,True,3.0,12.0,0.9,198.0,6.0,11.0,735.0,14,False,True,0,4,9.2,62644.7
727,True,1.5,False,0.0,32.0,1.0,131.0,7.0,1.0,1891.0,7,False,True,1,4,23.0,48674.0
1396,False,1.5,True,0.0,44.0,0.1,118.0,6.0,1.0,1386.0,8,True,True,1,4,7.1,44906.9
877,False,1.3,True,9.0,46.0,0.8,135.0,1.0,14.0,3260.0,6,False,False,2,4,18.4,16193.7
696,True,2.4,False,11.0,35.0,0.2,103.0,3.0,13.0,2022.0,4,False,True,1,4,17.8,23865.2
1009,True,1.0,True,2.0,2.0,0.6,102.0,8.0,14.0,1716.0,15,False,False,1,2,8.6,110606.5
1526,False,1.1,True,2.0,38.0,0.3,116.0,5.0,6.0,3317.0,8,True,True,3,4,7.1,159375.2
987,False,2.0,True,1.0,20.0,0.8,192.0,7.0,3.0,1454.0,8,True,False,0,3,11.4,20419.3
1414,True,2.2,True,0.0,49.0,0.5,101.0,4.0,1.0,2290.0,12,True,False,1,4,13.0,8870.0
1732,False,0.8,False,2.0,61.0,0.3,172.0,5.0,3.0,3940.0,20,True,True,3,2,20.2,6527.5
1587,True,0.5,False,0.0,50.0,0.9,148.0,8.0,15.0,461.0,4,False,True,0,3,17.5,14932.9
1097,False,0.8,False,10.0,21.0,0.1,160.0,7.0,15.0,2219.0,12,False,True,2,4,16.2,106574.3
504,False,2.8,True,0.0,40.0,0.5,178.0,3.0,0.0,470.0,16,False,False,0,3,6.0,124678.3
1159,False,2.7,False,13.0,28.0,0.2,80.0,8.0,18.0,2495.0,9,True,True,2,4,10.0,28387.8
1910,False,1.4,False,0.0,29.0,0.6,146.0,7.0,2.0,2944.0,2,True,True,2,3,10.6,20074.2
865,False,1.2,True,8.0,59.0,0.1,159.0,3.0,9.0,2361.0,19,False,True,2,3,19.4,74856.7
1930,True,2.0,False,11.0,16.0,0.8,186.0,8.0,12.0,1783.0,13,False,True,2,2,17.3,210978.0
860,True,1.3,True,8.0,40.0,0.7,170.0,3.0,13.0,2832.0,20,True,True,2,4,14.8,168034.7
1268,True,2.9,False,9.0,42.0,0.9,182.0,6.0,17.0,931.0,20,True,False,0,4,12.1,27133.9
999,True,1.8,True,0.0,27.0,0.1,167.0,4.0,1.0,1344.0,5,False,False,0,4,19.7,756.3
622,False,0.7,False,0.0,9.0,0.3,127.0,2.0,0.0,3916.0,5,False,True,2,4,13.0,3852.2
1250,True,1.4,False,8.0,44.0,0.2,182.0,7.0,20.0,1882.0,14,False,False,1,2,14.0,50766.6
763,True,0.5,False,9.0,51.0,0.3,104.0,5.0,12.0,2865.0,9,True,True,2,4,12.5,27911.5
1100,True,1.6,False,12.0,15.0,0.1,112.0,8.0,14.0,757.0,16,True,True,0,3,12.2,101240.7
815,False,2.0,True,4.0,51.0,0.3,85.0,6.0,12.0,3469.0,6,False,True,3,3,6.4,198087.8
618,True,0.5,True,2.0,57.0,0.2,88.0,3.0,7.0,2399.0,17,True,True,1,4,23.4,33657.4
553,True,2.2,True,0.0,18.0,0.7,136.0,2.0,1.0,3300.0,20,False,False,3,4,15.6,156090.0
673,True,2.2,True,2.0,3.0,0.4,84.0,2.0,9.0,2719.0,9,True,True,2,3,19.1,72404.3
563,False,2.0,True,3.0,47.0,0.3,115.0,7.0,12.0,3012.0,15,False,False,2,3,14.6,9885.2
1590,False,1.5,True,12.0,14.0,0.5,187.0,4.0,15.0,2836.0,4,False,False,3,4,7.8,150425.9
1031,True,2.1,True,2.0,11.0,0.1,121.0,2.0,9.0,2385.0,16,False,False,2,4,13.0,51031.1
909,True,0.5,True,9.0,30.0,0.4,97.0,3.0,10.0,594.0,4,True,True,0,3,12.0,18680.8
1880,False,0.5,False,0.0,7.0,0.6,104.0,4.0,1.0,2968.0,3,True,False,3,4,9.0,100767.8
1479,True,1.8,True,0.0,24.0,0.1,146.0,6.0,0.0,3762.0,5,False,False,3,4,15.6,13520.2
1271,False,1.5,True,0.0,2.0,0.9,161.0,1.0,1.0,892.0,20,True,False,1,2,19.8,113781.8
709,False,1.9,False,11.0,13.0,0.1,81.0,8.0,15.0,467.0,5,True,True,0,4,20.2,40125.7
1744,False,2.8,False,0.0,62.0,0.7,158.0,1.0,0.0,345.0,14,False,False,0,4,11.7,82693.8
1314,True,2.2,False,0.0,40.0,0.8,116.0,7.0,1.0,3033.0,17,True,True,3,4,12.0,50785.3
1136,False,0.5,False,0.0,9.0,0.9,150.0,6.0,2.0,2110.0,16,False,True,2,4,10.3,224220.3
1039,True,2.7,False,11.0,56.0,0.3,125.0,8.0,13.0,3105.0,5,True,True,2,2,16.1,19077.4
1300,True,0.5,False,5.0,62.0,0.1,156.0,6.0,7.0,874.0,10,True,False,0,3,15.3,14843.3
732,True,2.3,True,7.0,39.0,0.6,188.0,7.0,11.0,3681.0,15,True,True,3,4,19.2,94130.3
511,False,0.7,True,1.0,52.0,0.7,180.0,2.0,10.0,3865.0,7,False,True,2,4,8.5,2143.1
1092,True,0.5,True,10.0,11.0,0.5,167.0,3.0,14.0,737.0,11,True,False,0,2,14.6,18303.3
921,True,2.2,True,12.0,10.0,0.1,170.0,7.0,18.0,3153.0,11,True,False,3,4,8.2,227874.1
1030,True,0.5,False,4.0,37.0,0.7,147.0,1.0,8.0,2800.0,12,False,True,2,4,10.0,27715.3
1130,False,1.8,True,0.0,27.0,0.9,101.0,1.0,8.0,315.0,11,True,False,0,3,14.9,158429.9
1299,False,2.8,True,2.0,60.0,0.8,187.0,8.0,6.0,1412.0,20,True,True,1,2,13.0,188465.7
1009,True,2.8,True,7.0,2.0,0.6,115.0,7.0,15.0,2286.0,13,False,False,2,4,20.6,23861.5
